ID,Username,Text,Created At,Retweets,Likes,Replies
1959982875484274893,@ze_zoo2009,@waledOTB @Keetaglobal_ksa وكذلك @HungerStation لقينا في لفه صارو يكفاء مندوبهم على حسابي بدون ماياخذ راس وياخذ رسوم خدمه مدري خدمه ايش انت ماخذ علي ورافع سعر الوجبه بكم ريال عن سعره قلنا معليش لكن تجي تحسب رسوم خدمه ومكافآت مندوبكم على حسابي غير رسوم التوصيل ليه !؟!؟,Mon Aug 25 14:15:06 +0000 2025,0,0,1
1959982542007742717,@Noni20115,@HungerStation @MonshaatSA سراقين رجعو فلوسي,Mon Aug 25 14:13:47 +0000 2025,0,1,1
1959982502136697272,@Noni20115,@HungerStation @MonshaatSA حراميه وسواقين,Mon Aug 25 14:13:37 +0000 2025,0,0,0
1959981076090122575,@Faheee321,@HungerStation سجلت بأشتراك هنقرستيشن بلس لمدة شهر انقلبت قائمة الاسعار والخصم عندي وحذفت التطبيق وحملته ونفس الشيء ! وكان الخصم ٥٠٪ وسجلت على اساسه ليه الحين صار ٢٥٪ ؟ برفع قضية غش تجاري تبونا نسجل بعدين تلغون العروض حقتكم ! https://t.co/bhfhovXJox,Mon Aug 25 14:07:57 +0000 2025,0,0,1
1959977386226700782,@gkehdhdjajrk,"@HungerStation 
شرايكم تردون علي !",Mon Aug 25 13:53:18 +0000 2025,0,0,1
1959970547044851920,@Wdee77,"@HungerStation 
@MCgovSA 
@nazaha_gov_sa 
بالله يرضيكم ؟ هل هذا من العدل والمنطق؟؟ اطالب بتعويض و حقي يرجع لي https://t.co/b7MlIEJi1m",Mon Aug 25 13:26:07 +0000 2025,0,0,3
1959970141761859767,@fsh_75,@HungerStation @clllt @NwafS79520 مبروووك,Mon Aug 25 13:24:30 +0000 2025,0,0,0
1959969197267578958,@wedawerda12,@HungerStation @MonshaatSA مساء الخير طلبنا بيتزا سميكة جاتنا رقيقة جداً وباردة كلمنا خدمة العملاء قالوا راح نرجع قيمة الصنف مع عشرة ريال ... الصنف بيتزا كبيرة من بيتزا هت .. ارجع للمحفظة ٥ ريال قيمة الصنف ؟!؟ ماهذا قيمة البيتزا ٣٧ ريال والمرجع ٥ ريال 😡😡😡 https://t.co/A73x61Ojzz,Mon Aug 25 13:20:45 +0000 2025,0,0,1
1959965311790149915,@sizzlerhouseksa,"كل اللي تشتهيه بوفيه سزلر هاوس  يلبيه للحفلات الخارجية 😍 
 #سزلرهاوس #صحي #اكسبلور 

#فود #هشتاج #السعوديه #افضل_المطاعم #هنقرستيشن #مرسول #مطاعم_الرياض #مطاعم https://t.co/GRT6KVGGgA",Mon Aug 25 13:05:19 +0000 2025,0,0,0
1959962889843790269,@fafo4544,@HungerStation طلبت وكتب تم التوصيل وما وصل شيء وانا منتظر ساعه,Mon Aug 25 12:55:41 +0000 2025,0,0,1
